,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,spectral_type,index,temperature,radius,name,description,image,external_url,premium,price
3575,3575,3583,4391.0,209.0,GJ 1021,,,0.76265,-47.551985,15.1584,183.96,78.36,-11.4,5.8,4.897,G5IV,0.635,10.027401,2.02916,-11.185157,-6.23e-06,1.253e-05,1.249e-05,0.199661395803409,-0.829938707875,8.918632467e-07,3.799e-07,,,Phe,1,3575,,0.9576349769692682,,,,G,452,5474.006887013351,1.0986338494646863,HIP3583,"HIP3583 belongs to the Phe constellation. For more information, visit https://explorer.openstars.org/#view/hip-3583",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip3583.png,https://explorer.openstars.org/#view/hip-3583,0,0.11
25583,25583,25647,36705.0,,,,,5.479112,-65.44857,15.1676,32.14,150.97,32.8,6.88,5.975,K1III(p),0.83,0.856775,6.243901,-13.796544,9.3e-07,2.413e-05,-2.59e-05,1.434428049417273,-1.1422930426718862,1.558191169e-07,7.31923213e-07,,,Dor,1,25583,,0.3548133892335754,AB,6.954,6.824,K,453,4878.977684177252,0.8421352674356717,HIP25647,"HIP25647 belongs to the Dor constellation. For more information, visit https://explorer.openstars.org/#view/hip-25647",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip25647.png,https://explorer.openstars.org/#view/hip-25647,0,0.1
27367,27367,27435,38858.0,2007.0,GJ 1085,,,5.809706,-4.094648,15.1768,62.39,-230.65,31.9,5.97,5.064,G4V,0.639,0.753864,15.119563,-1.083709,-3.02e-06,3.152e-05,-1.926e-05,1.520977403658484,-0.0714650864490974,3.024752552e-07,-1.118222754e-06,,,Ori,1,27367,,0.8211074640850878,,,,G,454,5459.94843268832,1.0226189045262306,HIP27435,"HIP27435 belongs to the Ori constellation. For more information, visit https://explorer.openstars.org/#view/hip-27435",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip27435.png,https://explorer.openstars.org/#view/hip-27435,0,0.11
95152,95152,95447,182572.0,7373.0,Gl 759,31    Aql,,19.416164,11.944415,15.1768,721.27,643.6,-100.6,5.17,4.264,G8IVvar,0.761,5.379424,-13.838527,3.140845,9.44e-06,0.00012218,2.504e-05,5.083139887136795,0.20846937728242,3.4968156337e-06,3.120260848e-06,,31.0,Aql,1,95152,,1.715536647728346,,,,G,455,5070.421843986058,1.7134530220867417,HIP95447,"HIP95447 belongs to the Aql constellation. For more information, visit https://explorer.openstars.org/#view/hip-95447",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip95447.png,https://explorer.openstars.org/#view/hip-95447,0,0.11
1391,1391,1392,1317.0,,,,,0.290152,8.876517,15.186,75.32,75.53,35.9,6.66,5.753,F5,0.589,14.961169,1.138666,2.343333,3.49e-05,8.22e-06,1.116e-05,0.0759616241645616,0.154924455073005,3.651616641e-07,3.66179772e-07,,38.0,Psc,1,1391,,0.4353113592296377,,,,F,456,5642.4542306204485,0.6973763449648989,HIP1392,"HIP1392 belongs to the Psc constellation. For more information, visit https://explorer.openstars.org/#view/hip-1392",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip1392.png,https://explorer.openstars.org/#view/hip-1392,0,0.1
37745,37745,37853,63077.0,3018.0,Gl 288A,,,7.759736,-34.172363,15.2091,-220.83,1722.89,102.6,5.36,4.449,G0V,0.589,-5.594502,11.272064,-8.543229,-5.573e-05,0.00014892,4.615e-05,2.031494094127056,-0.596420251943825,-1.0706140507e-06,8.35280642e-06,,,Pup,1,37745,Gl 288,1.4467716832477222,,,,G,457,5642.4542306204485,1.2707334975087545,HIP37853,"HIP37853 belongs to the Pup constellation. For more information, visit https://explorer.openstars.org/#view/hip-37853",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip37853.png,https://explorer.openstars.org/#view/hip-37853,0,0.11
82607,82607,82860,153597.0,6315.0,Gl 648,19    Dra,,16.93375,65.134796,15.2579,238.05,50.84,-20.9,4.88,3.963,F6Vvar,0.481,-1.767632,-6.167324,13.843316,2.034e-05,7.07e-06,-1.781e-05,4.433245260365958,1.1368166396936563,1.1540989665e-06,2.46479275e-07,,19.0,Dra,1,82607,,2.2636016404497483,,,,F,458,6094.643406153317,1.3621178424502083,HIP82860,"HIP82860 belongs to the Dra constellation. For more information, visit https://explorer.openstars.org/#view/hip-82860",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip82860.png,https://explorer.openstars.org/#view/hip-82860,0,0.11
28882,28882,28954,41593.0,,Gl 227,,,6.111244,15.542106,15.2718,-122.3,-103.29,-11.7,6.76,5.841,K0,0.814,-0.428441,14.707028,4.091997,9.33e-06,-9.21e-06,-1.057e-05,1.5999200408876009,0.2712609193145625,-5.929271313e-07,-5.0076405e-07,,,Ori,1,28882,,0.4014209182043209,,,,K,459,4921.752624038757,0.8801933743970807,HIP28954,"HIP28954 belongs to the Ori constellation. For more information, visit https://explorer.openstars.org/#view/hip-28954",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip28954.png,https://explorer.openstars.org/#view/hip-28954,0,0.1
103322,103322,103655,,,Gl 815A,,,21.001455,40.070278,15.2905,614.37,-247.16,-33.7,10.12,9.198,M3Ve,1.52,8.277007,-8.270574,9.84271,2.188e-05,4.252e-05,-3.621e-05,5.49816794831083,0.699358289176945,2.9785498092e-06,-1.198265492e-06,,,Cyg,1,103322,Gl 815,0.0182305596068106,V1396,10.197,10.057,M,460,3625.751930384909,0.346074135659004,HIP103655,"HIP103655 belongs to the Cyg constellation. For more information, visit https://explorer.openstars.org/#view/hip-103655",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip103655.png,https://explorer.openstars.org/#view/hip-103655,0,0.09
103056,103056,103388,,,Gl 811.1,,,20.946279,-10.448504,15.3163,-24.44,-1109.77,51.0,11.38,10.454,M4,1.563,10.500147,-10.799731,-2.77772,2.404e-05,-2.733e-05,-9.049e-05,5.4837230592259445,-0.1823608027718425,-1.184884635e-07,-5.380316782e-06,,,Aqr,1,103056,,0.0057332383865384,,11.495,11.245,M,461,3572.6080538361725,0.1999859445940284,HIP103388,"HIP103388 belongs to the Aqr constellation. For more information, visit https://explorer.openstars.org/#view/hip-103388",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip103388.png,https://explorer.openstars.org/#view/hip-103388,0,0.09
169,169,169,224953.0,,GJ 1294A,,,0.035702,-68.280769,15.328,207.45,-231.8,0.0,9.24,8.313,M0V,1.39,5.67201,0.053101,-14.239841,-1.614e-05,1.526e-05,-6.37e-06,0.0093466762773277,-1.1917242392334713,1.0057459803e-06,-1.123798111e-06,,,Tuc,1,169,GJ 1294,0.0411907784867737,,,,M,462,3799.241367459103,0.4736168747303226,HIP169,"HIP169 belongs to the Tuc constellation. For more information, visit https://explorer.openstars.org/#view/hip-169",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip169.png,https://explorer.openstars.org/#view/hip-169,0,0.1
77121,77121,77358,140901.0,5864.0,Gl 599A,,,15.791435,-37.916312,15.3539,-416.81,-213.86,-5.2,6.01,5.079,G6IV,0.715,-6.619912,-10.143795,-9.435094,-1.834e-05,2.866e-05,-9.29e-06,4.134187976420858,-0.6617644851971987,-2.0207519019e-06,-1.036822537e-06,,,Lup,1,77121,Gl 599,0.8098414473257883,,,,G,463,5208.935675445457,1.1158231235594576,HIP77358,"HIP77358 belongs to the Lup constellation. For more information, visit https://explorer.openstars.org/#view/hip-77358",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip77358.png,https://explorer.openstars.org/#view/hip-77358,0,0.11
31554,31554,31634,,,Gl 240,,,6.61977,-50.038264,15.3563,159.04,13.58,16.0,9.61,8.679,K0,1.456,-1.593362,9.73352,-11.770307,-1.351e-05,9.22e-06,-1.189e-05,1.733051835667179,-0.8733324579201512,7.710476775e-07,6.5837697e-08,,,Pup,1,31554,,0.029403565736725,,,,K,464,3708.6307199712137,0.4200040367566458,HIP31634,"HIP31634 belongs to the Pup constellation. For more information, visit https://explorer.openstars.org/#view/hip-31634",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip31634.png,https://explorer.openstars.org/#view/hip-31634,0,0.09
15880,15880,15919,21197.0,,Gl 141,,,3.416592,-5.363756,15.3917,-230.41,-768.66,-13.6,7.86,6.924,K5V,1.153,9.592,11.950905,-1.438782,1.38e-06,-2.574e-05,-5.58e-05,0.894461709731988,-0.0936151954773149,-1.1170592013e-06,-3.726568836e-06,,,Eri,1,15880,,0.1480471324897624,,,,K,465,4176.552409429367,0.742606022337571,HIP15919,"HIP15919 belongs to the Eri constellation. For more information, visit https://explorer.openstars.org/#view/hip-15919",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip15919.png,https://explorer.openstars.org/#view/hip-15919,0,0.1
2935,2935,2941,3443.0,159.0,Gl 25A,,,0.622393,-24.767267,15.4012,1422.09,-17.15,18.6,5.57,4.632,K1V+...,0.715,13.799451,2.268712,-6.452147,-7e-07,0.00010748,-9.13e-06,0.1629422367601108,-0.4322703575235275,6.8944868698e-06,-8.3145546e-08,,,Cet,1,2935,Gl  25,1.2223624492787322,,,,K,466,5208.935675445457,1.3706369451879716,HIP2941,"HIP2941 belongs to the Cet constellation. For more information, visit https://explorer.openstars.org/#view/hip-2941",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip2941.png,https://explorer.openstars.org/#view/hip-2941,0,0.11
42629,42629,42748,,,Gl 319A,,,8.712369,9.556699,15.4321,216.27,-634.11,20.4,9.62,8.678,M0,1.4,-9.920795,11.539875,2.562122,-3.082e-05,1.103e-05,-4.332e-05,2.280892965432286,0.1667958552947462,1.0485065469e-06,-3.074252029e-06,,,Cnc,1,42629,Gl 319,0.0294306598969901,,,,M,467,3785.1570419118466,0.4033784371508998,HIP42748,"HIP42748 belongs to the Cnc constellation. For more information, visit https://explorer.openstars.org/#view/hip-42748",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip42748.png,https://explorer.openstars.org/#view/hip-42748,0,0.09
23780,23780,23835,32923.0,1656.0,Gl 188A,104    Tau,,5.124164,18.645052,15.4345,536.05,18.51,20.6,4.91,3.968,G4V,0.657,3.324007,14.241868,4.934537,-3.462e-05,2.813e-05,8.05e-06,1.341502875882678,0.325417547216355,2.5988437346e-06,8.9739012e-08,,104.0,Tau,1,23780,Gl 188,2.253201335629483,,,,G,468,5397.784987762536,1.7325306884276468,HIP23835,"HIP23835 belongs to the Tau constellation. For more information, visit https://explorer.openstars.org/#view/hip-23835",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip23835.png,https://explorer.openstars.org/#view/hip-23835,0,0.11
24759,24759,24819,34673.0,,Gl 200A,,,5.320183,-3.07381,15.4488,702.14,136.27,86.5,7.77,6.826,K3V,1.051,2.73122,15.183658,-0.828442,-3.601e-05,9.679e-05,5.45e-06,1.3928206326192958,-0.0536480972634825,3.4040707766e-06,6.60655602e-07,,,Ori,1,24759,Gl 200,0.162031704274,,,,K,469,4370.058972901865,0.7095839029535733,HIP24819,"HIP24819 belongs to the Ori constellation. For more information, visit https://explorer.openstars.org/#view/hip-24819",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip24819.png,https://explorer.openstars.org/#view/hip-24819,0,0.1
65147,65147,65352,116442.0,,NN 3781A,,,13.39421,2.723325,15.4488,13.4,198.62,28.0,7.06,6.116,G5,0.78,-14.415009,-5.508346,0.734032,-2.57e-05,-1.09e-05,1.622e-05,3.50659585844404,0.0475309876981549,6.49650331e-08,9.62936932e-07,,,Vir,1,65147,NN 3781,0.3116018303105461,,7.078,6.918,G,470,5015.846467164488,0.7467479731480745,HIP65352,"HIP65352 belongs to the Vir constellation. For more information, visit https://explorer.openstars.org/#view/hip-65352",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip65352.png,https://explorer.openstars.org/#view/hip-65352,0,0.1
48764,48764,48904,,,Gl 375,,,9.976166,-46.425121,15.456,479.32,-483.62,44.0,11.27,10.325,M5,1.555,-9.193371,5.384446,-11.197758,-2.227e-05,-2.858e-05,-5.758e-05,2.611754092328169,-0.8102712117393087,2.3238089336e-06,-2.344655921e-06,,,Vel,1,48764,,0.0064565422903465,LU,11.351,11.201,M,471,3582.347664170904,0.21106377988785605,HIP48904,"HIP48904 belongs to the Vel constellation. For more information, visit https://explorer.openstars.org/#view/hip-48904",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip48904.png,https://explorer.openstars.org/#view/hip-48904,0,0.09
92284,92284,92573,229793.0,,Gl 731,,,18.864219,16.58328,15.4775,-226.26,-482.68,-14.9,10.16,9.211,M2,1.447,3.327566,-14.455552,4.417375,-1.75e-05,3.5e-07,-3.906e-05,4.938641017779956,0.2894328431366112,-1.0969394336e-06,-2.340098673e-06,,,Her,1,92284,,0.0180135786466913,,10.256,10.096,M,472,3720.668485024483,0.3266822108256191,HIP92573,"HIP92573 belongs to the Her constellation. For more information, visit https://explorer.openstars.org/#view/hip-92573",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip92573.png,https://explorer.openstars.org/#view/hip-92573,0,0.09
8692,8692,8709,,,NN 3121,,,1.867489,47.001852,15.4967,1.23,124.11,64.0,12.44,11.489,DAs,0.17,9.330583,4.963735,11.33433,3.335e-05,1.784e-05,5.423e-05,0.4889073601780723,0.8203370748947575,5.9632082e-09,6.01702258e-07,,,,1,8692,,0.0022100393173491,,12.608,12.308,D,473,8147.336782228097,0.023884036757859488,HIP8709,,https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip8709.png,https://explorer.openstars.org/#view/hip-8709,0,0.08
86529,86529,86796,160691.0,6585.0,Gl 691,Mu  Ara,,17.735752,-51.834053,15.5111,-15.06,-191.17,-9.0,5.12,4.167,G5V,0.694,-0.662558,-9.561971,-12.19514,4e-08,1.703e-05,-1.65e-06,4.643209088136773,-0.9046748876602388,-7.30129402e-08,-9.26818313e-07,Mu,,Ara,1,86529,,1.8758581737992832,,,,G,474,5275.383354504177,1.6551467807660392,HIP86796,"HIP86796 belongs to the Ara constellation. For more information, visit https://explorer.openstars.org/#view/hip-86796",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip86796.png,https://explorer.openstars.org/#view/hip-86796,0,0.11
110180,110180,110526,,,Gl 856A,,,22.391408,32.459432,15.5111,251.26,-207.57,0.0,10.7,9.747,M0...,1.57,11.944331,-5.350155,8.324843,1.537e-05,1.382e-05,-1.317e-05,5.862057012749971,0.5665239556321351,1.2181428537e-06,-1.006327756e-06,,,Peg,1,110180,Gl 856,0.0109951206687934,,10.754,10.634,M,475,3564.1400030345985,0.2781924694327765,HIP110526,"HIP110526 belongs to the Peg constellation. For more information, visit https://explorer.openstars.org/#view/hip-110526",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip110526.png,https://explorer.openstars.org/#view/hip-110526,0,0.09
59332,59332,59514,238090.0,,Gl 458A,,,12.205767,54.485753,15.5207,231.81,90.56,-17.6,9.71,8.755,M2,1.38,-9.002884,-0.485516,12.633273,1.692e-05,-1.655e-05,-1.069e-05,3.195462334657688,0.9509557886636038,1.1238465928e-06,4.39047269e-07,,,UMa,1,59332,Gl 458,0.0274157417192787,,9.764,9.654,M,476,3813.457445656134,0.383579366013261,HIP59514,"HIP59514 belongs to the UMa constellation. For more information, visit https://explorer.openstars.org/#view/hip-59514",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip59514.png,https://explorer.openstars.org/#view/hip-59514,0,0.09
95207,95207,95501,182640.0,7377.0,Gl 760,30Del Aql,,19.424972,3.114775,15.5255,253.06,80.67,-29.9,3.36,2.405,F0IV,0.319,5.650026,-14.436012,0.843584,6.49e-06,3.568e-05,4.4e-06,5.085445848108125,0.054363084117965,1.2268695e-06,3.91099196e-07,Del,30.0,Aql,1,95207,,9.50604793656281,,,,F,477,6978.782216957234,2.127638400973513,HIP95501,"HIP95501 belongs to the Aql constellation. For more information, visit https://explorer.openstars.org/#view/hip-95501",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip95501.png,https://explorer.openstars.org/#view/hip-95501,0,0.11
18465,18465,18512,24916.0,,Gl 157A,,,3.957973,-1.159452,15.528,-182.43,-139.14,5.7,8.07,7.114,K4V,1.115,7.909894,13.358713,-0.314208,1.468e-05,-2.16e-06,-1.059e-05,1.0361947781010223,-0.0202362554853562,-8.844455974e-07,-6.74569755e-07,,,Eri,1,18465,Gl 157,0.1242796438440914,,,,K,478,4246.102601466474,0.6583310912869762,HIP18512,"HIP18512 belongs to the Eri constellation. For more information, visit https://explorer.openstars.org/#view/hip-18512",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip18512.png,https://explorer.openstars.org/#view/hip-18512,0,0.1
101190,101190,101516,340611.0,,,,,20.572752,25.063818,15.5473,-404.42,-564.16,71.0,11.53,10.572,DA,-0.097,8.784956,-11.008198,6.586533,2.844e-05,-8.45e-05,-7.75e-06,5.38593395801949,0.4374461536574749,-1.9606834869e-06,-2.73512486e-06,,,Vul,1,101190,,0.0051428043194879,,11.63,11.37,D,479,12415.679324959765,0.01568369889874416,HIP101516,"HIP101516 belongs to the Vul constellation. For more information, visit https://explorer.openstars.org/#view/hip-101516",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip101516.png,https://explorer.openstars.org/#view/hip-101516,0,0.09
90846,90846,91128,,,Gl 720A,,,18.58841,45.744041,15.5473,451.8,364.58,-31.2,9.84,8.882,M2,1.415,1.664836,-10.72123,11.135233,2.721e-05,4.668e-05,-3.68e-06,4.866434346896827,0.798384135920015,2.1903882087e-06,1.767533716e-06,,,Lyr,1,90846,Gl 720,0.0243893373027891,,,,M,480,3764.2733504509724,0.371322664744653,HIP91128,"HIP91128 belongs to the Lyr constellation. For more information, visit https://explorer.openstars.org/#view/hip-91128",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip91128.png,https://explorer.openstars.org/#view/hip-91128,0,0.09
76543,76543,76779,139763.0,,,,,15.676268,-18.049027,15.5569,160.18,89.91,0.0,8.92,7.96,K5V,1.296,-8.453496,-12.137673,-4.820005,8.71e-06,-8.63e-06,6.45e-06,4.104037338027344,-0.315014951910175,7.765745535e-07,4.3589598e-07,,,Lib,1,76543,,0.0570164272280747,,,,K,481,3938.3563319955674,0.5184815842352775,HIP76779,"HIP76779 belongs to the Lib constellation. For more information, visit https://explorer.openstars.org/#view/hip-76779",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip76779.png,https://explorer.openstars.org/#view/hip-76779,0,0.1
18235,18235,18280,,,Gl 156,,,3.909852,-6.826009,15.5666,-4.22,529.7,64.5,9.02,8.059,M0V,1.366,8.042154,13.199902,-1.850232,3.682e-05,5.983e-05,3.185e-05,1.0235968289825486,-0.1191363344919312,-2.04591373e-08,2.568058065e-06,,,Eri,1,18235,,0.0520475151170522,,,,M,482,3833.5850832648985,0.5228405802851603,HIP18280,"HIP18280 belongs to the Eri constellation. For more information, visit https://explorer.openstars.org/#view/hip-18280",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip18280.png,https://explorer.openstars.org/#view/hip-18280,0,0.1
36744,36744,36850,60179.0,2891.0,Gl 278A,66Alp Gem,Castor,7.576634,31.888276,15.5958,-206.33,-148.18,6.0,1.58,0.615,A2Vm,0.034,-5.311938,12.130011,8.238737,9.83e-06,1.645e-05,-6.27e-06,1.983558270234413,0.5565554130270287,-1.000316067e-06,-7.18396911e-07,Alp,66.0,Gem,1,36744,Gl 278,49.43106869868354,,,,A,483,9771.001643351836,2.4733576465115203,HIP36850 - Castor,"HIP36850 - Castor belongs to the Gem constellation. For more information, visit https://explorer.openstars.org/#view/hip-36850",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip36850.png,https://explorer.openstars.org/#view/hip-36850,300,0.22
112997,112997,113357,217014.0,8729.0,Gl 882,51    Peg,,22.95777,20.768832,15.6079,208.06,60.96,-33.7,5.45,4.483,G5V,0.666,14.053522,-3.93265,5.534429,-2.837e-05,2.429e-05,-7.91e-06,6.010330125154258,0.3624845039961663,1.0087033437e-06,2.95542419e-07,,51.0,Peg,1,112997,,1.4021678337057588,,,,G,484,5367.360546796287,1.3825300380352596,HIP113357,"HIP113357 belongs to the Peg constellation. For more information, visit https://explorer.openstars.org/#view/hip-113357",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip113357.png,https://explorer.openstars.org/#view/hip-113357,0,0.11
